Time/s,Azimuth/deg,Zenith/deg
384710,336.07,68.045
384711,337.32,69.206
384712,338.62,70.362
384713,333.6,66.868
384714,334.77,68.056
384715,335.98,69.239
384716,337.23,70.415
384717,332.35,66.858
384718,333.48,68.068
384719,334.65,69.271
384720,335.84,70.468
384721,331.1,66.85
384722,332.19,68.08
384723,333.31,69.304
384724,334.46,70.52
384725,329.86,66.842
384726,330.9,68.092
384727,331.97,69.335
384728,333.07,70.571
384729,328.61,66.835
384730,329.6,68.104
384731,330.63,69.367
384732,331.68,70.621
384733,327.37,66.83
384734,328.31,68.117
384735,329.29,69.398
384736,330.29,70.67
384737,326.12,66.825
384738,327.02,68.131
384739,327.95,69.429
384740,328.9,70.718
384741,324.88,66.822
384742,325.73,68.144
384743,326.61,69.459
384744,327.51,70.765
384745,323.64,66.82
384746,324.44,68.158
384747,325.27,69.489
384748,326.12,70.81
384749,322.4,66.818
384750,323.15,68.173
384751,323.92,69.519
384752,324.73,70.855
384753,321.16,66.818
384754,321.86,68.187
384755,322.58,69.548
384756,323.34,70.899
384757,319.92,66.819
384758,320.57,68.202
384759,321.24,69.577
384760,321.95,70.941
384761,318.68,66.821
384762,319.28,68.218
384763,319.9,69.605
384764,320.56,70.983
384765,317.44,66.825
384766,317.99,68.234
384767,318.56,69.633
384768,319.16,71.023
384769,316.2,66.829
384770,316.69,68.25
384771,317.22,69.661
384772,317.77,71.062
384773,314.96,66.835
384774,315.4,68.266
384775,315.88,69.689
384776,316.38,71.1
384777,313.72,66.841
384778,314.11,68.283
384779,314.53,69.716
384780,314.98,71.137
384781,312.49,66.849
384782,312.82,68.301
384783,313.19,69.742
384784,313.59,71.172
384785,311.25,66.858
384786,311.53,68.318
384787,311.85,69.768
384788,312.19,71.207
384789,310.01,66.869
384790,310.25,68.336
384791,310.51,69.794
384792,310.8,71.24
384793,308.78,66.88
384794,308.96,68.355
384795,309.16,69.82
384796,309.41,71.272
384797,307.54,66.893
384798,307.67,68.374
384799,307.82,69.845
384800,308.01,71.303
384801,306.3,66.907
384802,306.38,68.393
384803,306.48,69.869
384804,306.62,71.333
384805,305.07,66.922
384806,305.09,68.413
384807,305.14,69.893
384808,305.22,71.362
384809,303.83,66.938
384810,303.8,68.433
384811,303.8,69.917
384812,303.83,71.389
384813,302.6,66.956
384814,302.51,68.453
384815,302.45,69.941
384816,302.43,71.416
384817,301.36,66.974
384818,301.22,68.474
384819,301.11,69.964
384820,301.04,71.441
384821,300.13,66.994
384822,299.93,68.496
384823,299.77,69.986
384824,299.65,71.465
384825,298.89,67.015
384826,298.64,68.517
384827,298.43,70.008
384828,298.25,71.487
384829,297.65,67.038
384830,297.35,68.539
384831,297.08,70.03
384832,296.86,71.509
384833,296.42,67.062
384834,296.06,68.562
384835,295.74,70.051
384836,295.47,71.529
384837,295.18,67.086
384838,294.77,68.585
384839,294.4,70.072
384840,294.07,71.548
384841,293.94,67.112
384842,293.48,68.608
384843,293.06,70.093
384844,292.68,71.566
384845,292.71,67.14
384846,292.19,68.632
384847,291.72,70.113
384848,291.29,71.583
384849,291.47,67.168
384850,290.9,68.656
384851,290.37,70.133
384852,289.9,71.598
384853,290.23,67.198
384854,289.61,68.68
384855,289.03,70.152
384856,288.5,71.613
384857,288.99,67.229
384858,288.31,68.705
384859,287.69,70.171
384860,287.11,71.626
384861,287.75,67.261
384862,287.02,68.73
384863,286.35,70.19
384864,285.72,71.638
384865,286.51,67.294
384866,285.73,68.756
384867,285.01,70.208
384868,284.33,71.649
384869,285.27,67.329
384870,284.44,68.782
384871,283.67,70.226
384872,282.95,71.659
384873,284.03,67.365
384874,283.15,68.808
384875,282.33,70.243
384876,281.56,71.667
384877,282.79,67.402
384878,281.86,68.835
384879,280.99,70.26
384880,280.17,71.675
384881,281.55,67.44
384882,280.57,68.862
384883,279.64,70.277
384884,278.78,71.681
384885,280.31,67.479
384886,279.27,68.89
384887,278.3,70.293
384888,277.4,71.686
384889,279.06,67.519
384890,277.98,68.918
384891,276.96,70.309
384892,276.01,71.69
384893,277.82,67.561
384894,276.69,68.946
384895,275.62,70.324
384896,274.63,71.693
384897,276.57,67.603
384898,275.39,68.975
384899,274.29,70.339
384900,273.24,71.695
384901,275.33,67.647
384902,274.1,69.004
384903,272.95,70.354
384904,271.86,71.696
384905,274.08,67.692
384906,272.81,69.033
384907,271.61,70.368
384908,270.48,71.695
384909,272.83,67.738
384910,271.51,69.063
384911,270.27,70.382
384912,269.1,71.694
384913,271.58,67.785
384914,270.22,69.093
384915,268.93,70.396
384916,267.71,71.691
384917,270.33,67.833
384918,268.92,69.124
384919,267.59,70.409
384920,266.34,71.688
384921,269.08,67.882
384922,267.63,69.155
384923,266.26,70.422
384924,264.96,71.683
384925,267.83,67.932
384926,266.33,69.186
384927,264.92,70.435
384928,263.58,71.678
384929,266.58,67.983
384930,265.04,69.217
384931,263.58,70.447
384932,262.2,71.671
384933,265.32,68.035
384934,263.74,69.249
384935,262.24,70.459
384936,260.83,71.664
384937,264.07,68.088
384938,262.44,69.281
384939,260.91,70.471
384940,259.45,71.655
384941,262.81,68.142
384942,261.15,69.314
384943,259.57,70.482
384944,258.08,71.646
384945,261.55,68.197
384946,259.85,69.346
384947,258.24,70.493
384948,256.71,71.635
384949,260.29,68.253
384950,258.55,69.379
384951,256.9,70.504
384952,255.34,71.624
384953,259.03,68.31
384954,257.25,69.413
384955,255.57,70.514
384956,253.97,71.612
384957,257.77,68.368
384958,255.95,69.446
384959,254.23,70.524
384960,252.6,71.599
384961,256.5,68.426
384962,254.65,69.48
384963,252.9,70.534
384964,251.24,71.585
384965,255.24,68.486
384966,253.35,69.515
384967,251.57,70.543
384968,249.87,71.57
384969,253.97,68.546
384970,252.05,69.549
384971,250.23,70.552
384972,248.51,71.554
384973,252.7,68.607
384974,250.75,69.584
384975,248.9,70.561
384976,247.14,71.538
384977,251.43,68.669
384978,249.45,69.619
384979,247.57,70.57
384980,245.78,71.521
384981,250.16,68.731
384982,248.15,69.654
384983,246.24,70.578
384984,244.42,71.503
384985,248.89,68.795
384986,246.85,69.69
384987,244.91,70.587
384988,243.06,71.484
384989,247.62,68.859
384990,245.54,69.725
384991,243.58,70.594
384992,241.71,71.464
384993,246.34,68.923
384994,244.24,69.761
384995,242.25,70.602
384996,240.35,71.444
384997,245.06,68.989
384998,242.93,69.798
384999,240.92,70.61
385000,238.99,71.423
385001,243.78,69.055
385002,241.63,69.834
385003,239.59,70.617
385004,237.64,71.402
385005,242.5,69.121
385006,240.33,69.871
385007,238.26,70.624
385008,236.29,71.379
385009,241.22,69.189
385010,239.02,69.907
385011,236.93,70.631
385012,234.94,71.357
385013,239.94,69.256
385014,237.71,69.944
385015,235.6,70.637
385016,233.59,71.333
385017,238.65,69.325
385018,236.41,69.982
385019,234.28,70.644
385020,232.24,71.309
385021,237.36,69.394
385022,235.1,70.019
385023,232.95,70.65
385024,230.9,71.285
385025,236.07,69.463
385026,233.79,70.056
385027,231.62,70.656
385028,229.56,71.26
385029,234.78,69.533
385030,232.48,70.094
385031,230.3,70.662
385032,228.21,71.234
385033,233.49,69.603
385034,231.17,70.132
385035,228.97,70.668
385036,226.87,71.208
385037,232.19,69.673
385038,229.86,70.17
385039,227.65,70.673
385040,225.53,71.182
385041,230.9,69.744
385042,228.55,70.208
385043,226.32,70.679
385044,224.2,71.155
385045,229.6,69.816
385046,227.24,70.246
385047,225,70.684
385048,222.86,71.128
385049,228.3,69.887
385050,225.93,70.284
385051,223.68,70.689
385052,221.53,71.1
385053,227,69.959
385054,224.62,70.323
385055,222.36,70.694
385056,220.19,71.072
385057,225.69,70.032
385058,223.31,70.361
385059,221.03,70.699
385060,218.86,71.044
385061,224.39,70.104
385062,221.99,70.4
385063,219.71,70.704
385064,217.53,71.016
385065,223.08,70.177
385066,220.68,70.439
385067,218.39,70.709
385068,216.21,70.987
385069,221.77,70.25
385070,219.36,70.477
385071,217.07,70.714
385072,214.88,70.958
385073,220.46,70.323
385074,218.05,70.516
385075,215.75,70.719
385076,213.56,70.929
385077,219.14,70.396
385078,216.73,70.555
385079,214.43,70.723
385080,212.23,70.899
385081,217.83,70.469
385082,215.42,70.594
385083,213.12,70.728
385084,210.91,70.87
385085,216.51,70.543
385086,214.1,70.633
385087,211.8,70.732
385088,209.59,70.84
385089,215.19,70.616
385090,212.78,70.672
385091,210.48,70.737
385092,208.27,70.81
385093,213.87,70.69
385094,211.46,70.711
385095,209.16,70.741
385096,206.96,70.781
385097,212.55,70.763
385098,210.14,70.75
385099,207.85,70.746
385100,205.64,70.751
385101,211.23,70.836
385102,208.83,70.789
385103,206.53,70.75
385104,204.33,70.721
385105,209.9,70.91
385106,207.51,70.827
385107,205.22,70.755
385108,203.02,70.691
385109,208.57,70.983
385110,206.18,70.866
385111,203.9,70.759
385112,201.71,70.661
385113,207.24,71.056
385114,204.86,70.905
385115,202.59,70.764
385116,200.4,70.631
385117,205.91,71.129
385118,203.54,70.944
385119,201.28,70.768
385120,199.1,70.602
385121,204.58,71.202
385122,202.22,70.983
385123,199.96,70.773
385124,197.79,70.572
385125,203.24,71.275
385126,200.9,71.021
385127,198.65,70.778
385128,196.49,70.543
385129,201.9,71.347
385130,199.57,71.06
385131,197.34,70.782
385132,195.19,70.514
385133,200.57,71.419
385134,198.25,71.099
385135,196.03,70.787
385136,193.89,70.485
385137,199.22,71.491
385138,196.92,71.137
385139,194.72,70.792
385140,192.59,70.456
385141,197.88,71.563
385142,195.6,71.175
385143,193.41,70.797
385144,191.3,70.427
385145,196.54,71.634
385146,194.27,71.214
385147,192.1,70.802
385148,190,70.399
385149,195.19,71.705
385150,192.95,71.252
385151,190.79,70.807
385152,188.71,70.371
385153,193.85,71.775
385154,191.62,71.29
385155,189.48,70.813
385156,187.42,70.344
385157,192.5,71.845
385158,190.29,71.328
385159,188.17,70.818
385160,186.13,70.316
385161,191.15,71.915
385162,188.96,71.366
385163,186.86,70.824
385164,184.84,70.29
385165,189.79,71.984
385166,187.63,71.403
385167,185.56,70.83
385168,183.55,70.263
385169,188.44,72.053
385170,186.31,71.441
385171,184.25,70.835
385172,182.27,70.237
385173,187.08,72.121
385174,184.98,71.478
385175,182.95,70.841
385176,180.98,70.212
385177,185.73,72.189
385178,183.64,71.515
385179,181.64,70.848
385180,179.7,70.187
385181,184.37,72.256
385182,182.31,71.552
385183,180.34,70.854
385184,178.42,70.163
385185,183.01,72.322
385186,180.98,71.588
385187,179.03,70.861
385188,177.14,70.139
385189,181.65,72.388
385190,179.65,71.625
385191,177.73,70.867
385192,175.86,70.116
385193,180.28,72.453
385194,178.32,71.661
385195,176.42,70.874
385196,174.59,70.093
385197,178.92,72.518
385198,176.99,71.697
385199,175.12,70.882
385200,173.31,70.071
385201,177.55,72.582
385202,175.65,71.733
385203,173.82,70.889
385204,172.04,70.05
385205,176.19,72.645
385206,174.32,71.769
385207,172.52,70.897
385208,170.77,70.029
385209,174.82,72.708
385210,172.98,71.804
385211,171.21,70.904
385212,169.5,70.009
385213,173.45,72.769
385214,171.65,71.839
385215,169.91,70.913
385216,168.23,69.99
385217,172.08,72.83
385218,170.31,71.874
385219,168.61,70.921
385220,166.96,69.971
385221,170.7,72.891
385222,168.98,71.909
385223,167.31,70.93
385224,165.69,69.953
385225,169.33,72.95
385226,167.64,71.943
385227,166.01,70.938
385228,164.43,69.936
385229,167.96,73.009
385230,166.31,71.977
385231,164.71,70.948
385232,163.16,69.92
385233,166.58,73.067
385234,164.97,72.011
385235,163.41,70.957
385236,161.9,69.905
385237,165.2,73.123
385238,163.63,72.045
385239,162.11,70.967
385240,160.64,69.89
385241,163.82,73.18
385242,162.29,72.078
385243,160.81,70.977
385244,159.38,69.877
385245,162.45,73.235
385246,160.96,72.111
385247,159.52,70.987
385248,158.12,69.864
385249,161.06,73.289
385250,159.62,72.144
385251,158.22,70.998
385252,156.86,69.852
385253,159.68,73.342
385254,158.28,72.176
385255,156.92,71.009
385256,155.6,69.841
385257,158.3,73.395
385258,156.94,72.208
385259,155.62,71.02
385260,154.35,69.832
385261,156.92,73.446
385262,155.6,72.24
385263,154.33,71.031
385264,153.09,69.823
385265,155.53,73.497
385266,154.26,72.271
385267,153.03,71.043
385268,151.84,69.815
385269,154.15,73.546
385270,152.92,72.302
385271,151.73,71.056
385272,150.58,69.808
385273,152.76,73.595
385274,151.58,72.333
385275,150.44,71.068
385276,149.33,69.802
385277,151.38,73.642
385278,150.24,72.363
385279,149.14,71.081
385280,148.08,69.797
385281,149.99,73.688
385282,148.9,72.393
385283,147.85,71.094
385284,146.83,69.793
385285,148.6,73.734
385286,147.56,72.423
385287,146.55,71.108
385288,145.58,69.79
385289,147.21,73.778
385290,146.22,72.452
385291,145.26,71.122
385292,144.33,69.788
385293,145.82,73.821
385294,144.87,72.481
385295,143.96,71.136
385296,143.08,69.788
385297,144.43,73.864
385298,143.53,72.51
385299,142.67,71.151
385300,141.83,69.788
385301,143.04,73.905
385302,142.19,72.538
385303,141.37,71.166
385304,140.59,69.79
385305,141.65,73.945
385306,140.85,72.566
385307,140.08,71.181
385308,139.34,69.792
385309,140.26,73.984
385310,139.51,72.593
385311,138.78,71.197
385312,138.09,69.796
385313,138.87,74.021
385314,138.16,72.62
385315,137.49,71.213
385316,136.85,69.801
385317,137.47,74.058
385318,136.82,72.647
385319,136.2,71.23
385320,135.61,69.807
385321,136.08,74.094
385322,135.48,72.674
385323,134.9,71.247
385324,134.36,69.815
385325,134.69,74.128
385326,134.13,72.7
385327,133.61,71.264
385328,133.12,69.823
385329,133.3,74.161
385330,132.79,72.725
385331,132.32,71.282
385332,131.87,69.833
385333,131.9,74.193
385334,131.45,72.75
385335,131.02,71.3
385336,130.63,69.844
385337,130.51,74.224
385338,130.1,72.775
385339,129.73,71.318
385340,129.39,69.856
385341,129.11,74.254
385342,128.76,72.8
385343,128.44,71.337
385344,128.15,69.869
385345,127.72,74.283
385346,127.42,72.824
385347,127.14,71.357
385348,126.9,69.883
385349,126.32,74.31
385350,126.07,72.847
385351,125.85,71.376
385352,125.66,69.899
385353,124.93,74.336
385354,124.73,72.871
385355,124.56,71.397
385356,124.42,69.916
385357,123.54,74.362
385358,123.39,72.893
385359,123.27,71.417
385360,123.18,69.934
385361,122.14,74.386
385362,122.04,72.916
385363,121.97,71.438
385364,121.94,69.953
385365,120.75,74.408
385366,120.7,72.938
385367,120.68,71.459
385368,120.7,69.974
385369,119.35,74.43
385370,119.35,72.96
385371,119.39,71.481
385372,119.46,69.995
385373,117.96,74.45
385374,118.01,72.981
385375,118.09,71.503
385376,118.21,70.018
385377,116.56,74.47
385378,116.67,73.002
385379,116.8,71.526
385380,116.97,70.043
385381,115.17,74.488
385382,115.32,73.022
385383,115.51,71.548
385384,115.73,70.068
385385,113.78,74.505
385386,113.98,73.042
385387,114.22,71.572
385388,114.49,70.095
385389,112.38,74.52
385390,112.63,73.062
385391,112.92,71.596
385392,113.25,70.122
385393,110.99,74.535
385394,111.29,73.081
385395,111.63,71.62
385396,112.01,70.151
385397,109.6,74.549
385398,109.95,73.1
385399,110.34,71.644
385400,110.76,70.182
385401,108.2,74.561
385402,108.6,73.119
385403,109.04,71.669
385404,109.52,70.213
385405,106.81,74.572
385406,107.26,73.137
385407,107.75,71.694
385408,108.28,70.246
385409,105.42,74.582
385410,105.92,73.155
385411,106.45,71.72
385412,107.04,70.28
385413,104.03,74.591
385414,104.57,73.172
385415,105.16,71.746
385416,105.79,70.315
385417,102.64,74.599
385418,103.23,73.189
385419,103.87,71.773
385420,104.55,70.351
385421,101.25,74.605
385422,101.89,73.206
385423,102.57,71.8
385424,103.3,70.388
385425,99.859,74.611
385426,100.55,73.222
385427,101.28,71.827
385428,102.06,70.427
385429,98.47,74.615
385430,99.203,73.238
385431,99.983,71.854
385432,100.81,70.466
385433,97.082,74.618
385434,97.861,73.253
385435,98.688,71.882
385436,99.566,70.507
385437,95.695,74.62
385438,96.519,73.269
385439,97.393,71.911
385440,98.319,70.549
385441,94.308,74.622
385442,95.177,73.283
385443,96.097,71.94
385444,97.071,70.592
385445,92.922,74.622
385446,93.836,73.298
385447,94.802,71.969
385448,95.823,70.636
385449,91.536,74.621
385450,92.495,73.312
385451,93.506,71.998
385452,94.574,70.682
385453,90.152,74.619
385454,91.153,73.326
385455,92.21,72.028
385456,93.324,70.728
385457,88.768,74.615
385458,89.813,73.339
385459,90.913,72.058
385460,92.073,70.775
385461,87.385,74.611
385462,88.472,73.352
385463,89.616,72.089
385464,90.821,70.824
385465,86.003,74.606
385466,87.132,73.365
385467,88.319,72.12
385468,89.568,70.873
385469,84.622,74.6
385470,85.792,73.377
385471,87.021,72.151
385472,88.315,70.924
385473,83.242,74.593
385474,84.452,73.389
385475,85.724,72.182
385476,87.06,70.975
385477,81.862,74.585
385478,83.113,73.401
385479,84.425,72.214
385480,85.805,71.028
385481,80.484,74.576
385482,81.774,73.412
385483,83.127,72.247
385484,84.548,71.081
385485,79.107,74.566
385486,80.435,73.423
385487,81.828,72.279
385488,83.29,71.136
385489,77.731,74.555
385490,79.097,73.434
385491,80.529,72.312
385492,82.031,71.191
385493,76.356,74.543
385494,77.759,73.444
385495,79.229,72.345
385496,80.771,71.247
385497,74.982,74.531
385498,76.422,73.455
385499,77.929,72.379
385500,79.51,71.305
385501,73.61,74.517
385502,75.084,73.465
385503,76.628,72.412
385504,78.248,71.363
385505,72.238,74.503
385506,73.747,73.474
385507,75.327,72.446
385508,76.984,71.422
385509,70.868,74.488
385510,72.411,73.483
385511,74.026,72.481
385512,75.719,71.481
385513,69.499,74.472
385514,71.075,73.493
385515,72.724,72.515
385516,74.453,71.542
385517,68.131,74.455
385518,69.739,73.501
385519,71.422,72.55
385520,73.185,71.603
385521,66.764,74.438
385522,68.404,73.51
385523,70.119,72.585
385524,71.916,71.666
385525,65.399,74.419
385526,67.069,73.518
385527,68.816,72.621
385528,70.646,71.728
385529,64.034,74.4
385530,65.735,73.526
385531,67.512,72.656
385532,69.374,71.792
385533,62.672,74.381
385534,64.401,73.534
385535,66.208,72.692
385536,68.101,71.856
385537,61.31,74.36
385538,63.067,73.542
385539,64.903,72.728
385540,66.826,71.921
385541,59.95,74.339
385542,61.734,73.549
385543,63.598,72.764
385544,65.55,71.987
385545,58.591,74.318
385546,60.402,73.556
385547,62.293,72.801
385548,64.273,72.053
385549,57.234,74.295
385550,59.07,73.563
385551,60.987,72.838
385552,62.993,72.12
385553,55.878,74.272
385554,57.738,73.57
385555,59.68,72.875
385556,61.713,72.188
385557,54.524,74.249
385558,56.407,73.577
385559,58.373,72.912
385560,60.43,72.256
385561,53.171,74.225
385562,55.076,73.583
385563,57.065,72.949
385564,59.146,72.325
385565,51.819,74.2
385566,53.746,73.589
385567,55.757,72.986
385568,57.861,72.394
385569,50.469,74.175
385570,52.416,73.595
385571,54.448,73.024
385572,56.574,72.463
385573,49.121,74.15
385574,51.087,73.601
385575,53.139,73.062
385576,55.285,72.533
385577,47.774,74.124
385578,49.758,73.607
385579,51.829,73.1
385580,53.995,72.604
385581,46.428,74.097
385582,48.43,73.613
385583,50.518,73.138
385584,52.703,72.675
385585,45.084,74.071
385586,47.102,73.618
385587,49.207,73.176
385588,51.409,72.746
385589,43.741,74.044
385590,45.775,73.624
385591,47.896,73.214
385592,50.113,72.818
385593,42.4,74.016
385594,44.449,73.629
385595,46.583,73.253
385596,48.816,72.889
385597,41.061,73.988
385598,43.122,73.634
385599,45.271,73.291
385600,47.517,72.962
385601,39.723,73.96
385602,41.797,73.639
385603,43.957,73.33
385604,46.216,73.034
385605,38.387,73.932
385606,40.472,73.644
385607,42.644,73.369
385608,44.914,73.107
